kind	route	python_path_or_operation	rust_path_or_operation	python_type	rust_type	status	relationship	selector_source	parity_evidence	notes	python_revision	rust_crate
provider_operation	chat_completions	litellm/llms/openai_like/dynamic_config.py::JSONProviderConfig._transform_messages	openai_like/dynamic_config.rs::JsonProviderConfig::transform_messages	JSONProviderConfig	JsonProviderConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/dynamic_config.py::JSONProviderConfig._get_openai_compatible_provider_info	openai_like/dynamic_config.rs::JsonProviderConfig::get_openai_compatible_provider_info	JSONProviderConfig	JsonProviderConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/dynamic_config.py::JSONProviderConfig.get_complete_url	openai_like/dynamic_config.rs::JsonProviderConfig::get_complete_url	JSONProviderConfig	JsonProviderConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/dynamic_config.py::JSONProviderConfig.get_supported_openai_params	openai_like/dynamic_config.rs::JsonProviderConfig::get_supported_openai_params	JSONProviderConfig	JsonProviderConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/dynamic_config.py::JSONProviderConfig.map_openai_params	openai_like/dynamic_config.rs::JsonProviderConfig::map_openai_params	JSONProviderConfig	JsonProviderConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openai_like/dynamic_config.py::JSONProviderConfig.custom_llm_provider	openai_like/dynamic_config.rs::JsonProviderConfig::custom_llm_provider	JSONProviderConfig	JsonProviderConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/openrouter/chat/transformation.py	openrouter/chat/transformation.rs	OpenrouterConfig	OpenrouterConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.get_supported_openai_params	openrouter/chat/transformation.rs::OpenrouterConfig::get_supported_openai_params	OpenrouterConfig	OpenrouterConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.map_openai_params	openrouter/chat/transformation.rs::OpenrouterConfig::map_openai_params	OpenrouterConfig	OpenrouterConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig._supports_cache_control_in_content	openrouter/chat/transformation.rs::OpenrouterConfig::supports_cache_control_in_content	OpenrouterConfig	OpenrouterConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.remove_cache_control_flag_from_messages_and_tools	openrouter/chat/transformation.rs::OpenrouterConfig::remove_cache_control_flag_from_messages_and_tools	OpenrouterConfig	OpenrouterConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig._move_cache_control_to_content	openrouter/chat/transformation.rs::OpenrouterConfig::move_cache_control_to_content	OpenrouterConfig	OpenrouterConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.transform_request	openrouter/chat/transformation.rs::OpenrouterConfig::transform_request	OpenrouterConfig	OpenrouterConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.transform_response	openrouter/chat/transformation.rs::OpenrouterConfig::transform_response	OpenrouterConfig	OpenrouterConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.get_error_class	openrouter/chat/transformation.rs::OpenrouterConfig::get_error_class	OpenrouterConfig	OpenrouterConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/openrouter/chat/transformation.py::OpenrouterConfig.get_model_response_iterator	openrouter/chat/transformation.rs::OpenrouterConfig::get_model_response_iterator	OpenrouterConfig	OpenrouterConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/ovhcloud/chat/transformation.py	ovhcloud/chat/transformation.rs	OVHCloudChatConfig	OvhCloudChatConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ovhcloud/chat/transformation.py::OVHCloudChatConfig.custom_llm_provider	ovhcloud/chat/transformation.rs::OvhCloudChatConfig::custom_llm_provider	OVHCloudChatConfig	OvhCloudChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ovhcloud/chat/transformation.py::OVHCloudChatConfig.get_complete_url	ovhcloud/chat/transformation.rs::OvhCloudChatConfig::get_complete_url	OVHCloudChatConfig	OvhCloudChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ovhcloud/chat/transformation.py::OVHCloudChatConfig.get_error_class	ovhcloud/chat/transformation.rs::OvhCloudChatConfig::get_error_class	OVHCloudChatConfig	OvhCloudChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ovhcloud/chat/transformation.py::OVHCloudChatConfig.map_openai_params	ovhcloud/chat/transformation.rs::OvhCloudChatConfig::map_openai_params	OVHCloudChatConfig	OvhCloudChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ovhcloud/chat/transformation.py::OVHCloudChatConfig.transform_request	ovhcloud/chat/transformation.rs::OvhCloudChatConfig::transform_request	OVHCloudChatConfig	OvhCloudChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/perplexity/chat/transformation.py	perplexity/chat/transformation.rs	PerplexityChatConfig	PerplexityChatConfig	declaration	OpenAIGPTConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/perplexity/chat/transformation.py::PerplexityChatConfig.custom_llm_provider	perplexity/chat/transformation.rs::PerplexityChatConfig::custom_llm_provider	PerplexityChatConfig	PerplexityChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/perplexity/chat/transformation.py::PerplexityChatConfig._get_openai_compatible_provider_info	perplexity/chat/transformation.rs::PerplexityChatConfig::get_openai_compatible_provider_info	PerplexityChatConfig	PerplexityChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/perplexity/chat/transformation.py::PerplexityChatConfig.get_supported_openai_params	perplexity/chat/transformation.rs::PerplexityChatConfig::get_supported_openai_params	PerplexityChatConfig	PerplexityChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/perplexity/chat/transformation.py::PerplexityChatConfig.transform_response	perplexity/chat/transformation.rs::PerplexityChatConfig::transform_response	PerplexityChatConfig	PerplexityChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/perplexity/chat/transformation.py::PerplexityChatConfig._enhance_usage_with_perplexity_fields	perplexity/chat/transformation.rs::PerplexityChatConfig::enhance_usage_with_perplexity_fields	PerplexityChatConfig	PerplexityChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/perplexity/chat/transformation.py::PerplexityChatConfig._add_citations_as_annotations	perplexity/chat/transformation.rs::PerplexityChatConfig::add_citations_as_annotations	PerplexityChatConfig	PerplexityChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/petals/completion/transformation.py	petals/completion/transformation.rs	PetalsConfig	PetalsConfig	declaration	BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.__init__	petals/completion/transformation.rs::PetalsConfig::new	PetalsConfig	PetalsConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.get_config	petals/completion/transformation.rs::PetalsConfig::get_config	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.get_error_class	petals/completion/transformation.rs::PetalsConfig::get_error_class	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.get_supported_openai_params	petals/completion/transformation.rs::PetalsConfig::get_supported_openai_params	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.map_openai_params	petals/completion/transformation.rs::PetalsConfig::map_openai_params	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.transform_request	petals/completion/transformation.rs::PetalsConfig::transform_request	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.transform_response	petals/completion/transformation.rs::PetalsConfig::transform_response	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/petals/completion/transformation.py::PetalsConfig.validate_environment	petals/completion/transformation.rs::PetalsConfig::validate_environment	PetalsConfig	PetalsConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/predibase/chat/transformation.py	predibase/chat/transformation.rs	PredibaseConfig	PredibaseConfig	declaration	BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.__init__	predibase/chat/transformation.rs::PredibaseConfig::new	PredibaseConfig	PredibaseConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.get_config	predibase/chat/transformation.rs::PredibaseConfig::get_config	PredibaseConfig	PredibaseConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.get_supported_openai_params	predibase/chat/transformation.rs::PredibaseConfig::get_supported_openai_params	PredibaseConfig	PredibaseConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.map_openai_params	predibase/chat/transformation.rs::PredibaseConfig::map_openai_params	PredibaseConfig	PredibaseConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.transform_response	predibase/chat/transformation.rs::PredibaseConfig::transform_response	PredibaseConfig	PredibaseConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.transform_request	predibase/chat/transformation.rs::PredibaseConfig::transform_request	PredibaseConfig	PredibaseConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.output_parser	predibase/chat/transformation.rs::PredibaseConfig::output_parser	PredibaseConfig	PredibaseConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/predibase/chat/transformation.py::PredibaseConfig.get_complete_url	predibase/chat/transformation.rs::PredibaseConfig::get_complete_url	PredibaseConfig	PredibaseConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
